"","iso3c","species_name","prod_method","quantity","distance","ef","emissions_nautical_mile","transport_emissions","rep"
"9310","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,27.8666769491974,13790545.9669177,7446.89482213555,373
"9311","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,27.8666769491974,199653957.077882,107813.136822056,373
"9312","JPY","Kuruma Prawn","Farmed",86.42838,4915,27.8666769491974,23675277.2504253,12784.6497152297,373
"9313","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,27.8666769491974,76825732.1141824,41485.8953416585,373
"9314","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,27.8666769491974,1675140.88825457,904.576079657471,373
"9315","PNG","Banana Prawn","Wild",19.83527,856,27.8666769491974,946296.120928664,510.999905301479,373
"9316","PNG","Giant Tiger Prawn","Wild",24.10937,856,27.8666769491974,1150203.81920861,621.110062372647,373
"9317","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,27.8666769491974,58904160.5147861,31808.2466779845,373
"9318","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,27.8666769491974,108703597.113629,58699.9424413596,373
"9319","THA","Banana Prawn","Wild",8781.70757,3756,27.8666769491974,1838314163.46132,992689.648269115,373
"9320","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,27.8666769491974,368520833.170145,199001.249911878,373
"9321","THA","Giant Tiger Prawn","Wild",3418.23457,3756,27.8666769491974,715554346.802751,386399.347273486,373
"9322","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,27.8666769491974,123159869.367569,66506.3294584873,373
"9323","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,27.8666769491974,4497054913.60015,2428409.65334408,373
"9324","THA","Western King Prawn","Wild",54.08972,3756,27.8666769491974,11322843.2603862,6114.33536060856,373
"9325","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,27.8666769491974,43415724.4565609,23444.4912065429,373
"9326","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,10.7356187560596,5391129.34663461,2911.20984718269,374
"9327","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,10.7356187560596,27137092.2028591,14654.0297895439,374
"9328","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,10.7356187560596,1263464489.81498,682270.824500087,374
"9329","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,10.7356187560596,9709588.90335114,5243.17800780962,374
"9330","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,10.7356187560596,12674697.7877025,6844.33680535935,374
"9331","IDN","Banana Prawn","Wild",3115.6875,1280,10.7356187560596,85629012.897332,46239.6669645593,374
"9332","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,10.7356187560596,1656578.59837375,894.552443121825,374
"9333","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,10.7356187560596,54512526.9452713,29436.7645504465,374
"9334","IND","Giant Tiger Prawn","Wild",448.50117,5419,10.7356187560596,52184293.413645,28179.5184433683,374
"9335","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,10.7356187560596,5312798.65943997,2868.91127609759,374
"9336","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,10.7356187560596,76916554.1422244,41534.9392368012,374
"9337","JPY","Kuruma Prawn","Farmed",86.42838,4915,10.7356187560596,9120884.81048317,4925.27779766091,374
"9338","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,10.7356187560596,29597062.1878106,15982.4135814177,374
"9339","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,10.7356187560596,645346.912793849,348.487332908679,374
"9340","PNG","Banana Prawn","Wild",19.83527,856,10.7356187560596,364559.951053681,196.862373568988,374
"9341","PNG","Giant Tiger Prawn","Wild",24.10937,856,10.7356187560596,443115.256164151,239.282238328641,374
"9342","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,10.7356187560596,22692788.6516692,12254.1058719014,374
"9343","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,10.7356187560596,41877988.4717408,22614.1137747401,374
"9344","THA","Banana Prawn","Wild",8781.70757,3756,10.7356187560596,708209308.514401,382433.026597777,374
"9345","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,10.7356187560596,141972405.816189,76665.0991407421,374
"9346","THA","Giant Tiger Prawn","Wild",3418.23457,3756,10.7356187560596,275666836.075221,148860.09148062,374
"9347","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,10.7356187560596,47447257.7403744,25621.5191798022,374
"9348","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,10.7356187560596,1732487413.74834,935543.203424103,374
"9349","THA","Western King Prawn","Wild",54.08972,3756,10.7356187560596,4362117.83341558,2355.54363004441,374
"9350","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,10.7356187560596,16725878.9640935,9031.97464061047,374
"9351","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,26.6092797381803,13362440.6891632,7215.71797214812,375
"9352","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,26.6092797381803,67261933.7659594,36321.4442336181,375
"9353","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,26.6092797381803,3131620152.75251,1691074.88248636,375
"9354","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,26.6092797381803,24066164.5260243,12995.7288440531,375
"9355","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,26.6092797381803,31415476.5266331,16964.3573243819,375
"9356","IDN","Banana Prawn","Wild",3115.6875,1280,26.6092797381803,212239872.676484,114609.531245302,375
"9357","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,26.6092797381803,4105991.8700568,2217.23560983067,375
"9358","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,26.6092797381803,135114622.797413,72961.896310603,375
"9359","IND","Giant Tiger Prawn","Wild",448.50117,5419,26.6092797381803,129343868.568283,69845.6890268729,375
"9360","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,26.6092797381803,13168290.4296386,7110.87683200485,375
"9361","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,26.6092797381803,190645192.622187,102948.404015981,375
"9362","JPY","Kuruma Prawn","Farmed",86.42838,4915,26.6092797381803,22607003.9274521,12207.7821208241,375
"9363","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,26.6092797381803,73359209.662624,39613.973217817,375
"9364","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,26.6092797381803,1599555.36060835,863.759894728509,375
"9365","PNG","Banana Prawn","Wild",19.83527,856,26.6092797381803,903597.44876832,487.942622334893,375
"9366","PNG","Giant Tiger Prawn","Wild",24.10937,856,26.6092797381803,1098304.44573789,593.084400698462,375
"9367","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,26.6092797381803,56246293.2964012,30372.9983800566,375
"9368","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,26.6092797381803,103798685.053702,56051.2899289992,375
"9369","THA","Banana Prawn","Wild",8781.70757,3756,26.6092797381803,1755365948.7774,947897.612339798,375
"9370","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,26.6092797381803,351892475.627744,190021.936838982,375
"9371","THA","Giant Tiger Prawn","Wild",3418.23457,3756,26.6092797381803,683267180.247471,368964.277333634,375
"9372","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,26.6092797381803,117602662.940182,63505.4379876981,375
"9373","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,26.6092797381803,4294139283.70785,2318835.21320224,375
"9374","THA","Western King Prawn","Wild",54.08972,3756,26.6092797381803,10811935.1401841,5838.44497569944,375
"9375","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,26.6092797381803,41456724.7902036,22386.6313867099,375
"9376","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,33.3217074510176,16733235.3170382,9035.94707120065,376
"9377","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,33.3217074510176,84229355.3824801,45483.8519065393,376
"9378","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,33.3217074510176,3921599216.68237,2117663.57700848,376
"9379","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,33.3217074510176,30137068.7855785,16274.0171442124,376
"9380","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,33.3217074510176,39340310.1682888,21243.767490876,376
"9381","IDN","Banana Prawn","Wild",3115.6875,1280,33.3217074510176,265779270.102508,143520.805855355,376
"9382","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,33.3217074510176,5141764.87437858,2776.55303216443,376
"9383","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,33.3217074510176,169198489.305591,91367.1842250191,376
"9384","IND","Giant Tiger Prawn","Wild",448.50117,5419,33.3217074510176,161972010.945905,87464.8859107888,376
"9385","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,33.3217074510176,16490108.9260546,8904.6588200695,376
"9386","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,33.3217074510176,238737139.749948,128918.055464972,376
"9387","JPY","Kuruma Prawn","Farmed",86.42838,4915,33.3217074510176,28309821.9353035,15287.3038450639,376
"9388","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,33.3217074510176,91864723.4073154,49606.9506399503,376
"9389","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,33.3217074510176,2003057.44095061,1081.65101811333,376
"9390","PNG","Banana Prawn","Wild",19.83527,856,33.3217074510176,1131537.94982813,611.030492907191,376
"9391","PNG","Giant Tiger Prawn","Wild",24.10937,856,33.3217074510176,1375361.5202338,742.69522092625,376
"9392","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,33.3217074510176,70434921.5336927,38034.857628194,376
"9393","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,33.3217074510176,129982827.464397,70190.7268307745,376
"9394","THA","Banana Prawn","Wild",8781.70757,3756,33.3217074510176,2198172637.14626,1187013.22405898,376
"9395","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,33.3217074510176,440660485.456788,237956.662146665,376
"9396","THA","Giant Tiger Prawn","Wild",3418.23457,3756,33.3217074510176,855627409.501797,462038.801130971,376
"9397","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,33.3217074510176,147268981.667722,79525.2501005697,376
"9398","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,33.3217074510176,5377374148.17452,2903782.04001424,376
"9399","THA","Western King Prawn","Wild",54.08972,3756,33.3217074510176,13539342.0365173,7311.24469971933,376
"9400","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,33.3217074510176,51914552.7022438,28033.8584592117,376
"9401","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,13.2790701266844,6668379.93064719,3600.92516254948,377
"9402","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,13.2790701266844,33566332.6524769,18125.8196323375,377
"9403","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,13.2790701266844,1562800798.35721,843912.431112896,377
"9404","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,13.2790701266844,12009956.2846437,6485.3763937076,377
"9405","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,13.2790701266844,15677550.0864758,8465.87704669694,377
"9406","IDN","Banana Prawn","Wild",3115.6875,1280,13.2790701266844,105915987.981655,57194.6335100937,377
"9407","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,13.2790701266844,2049050.35080099,1106.48718943254,377
"9408","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,13.2790701266844,67427475.2613071,36410.8366411058,377
"9409","IND","Giant Tiger Prawn","Wild",448.50117,5419,13.2790701266844,64547643.4565205,34855.7274665211,377
"9410","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,13.2790701266844,6571491.36633022,3548.60533781832,377
"9411","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,13.2790701266844,95139399.0011997,51375.2754606478,377
"9412","JPY","Kuruma Prawn","Farmed",86.42838,4915,13.2790701266844,11281778.1413348,6092.16019632078,377
"9413","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,13.2790701266844,36609111.5254946,19768.9202237671,377
"9414","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,13.2790701266844,798240.614328057,431.049931737151,377
"9415","PNG","Banana Prawn","Wild",19.83527,856,13.2790701266844,450930.427525663,243.502430863858,377
"9416","PNG","Giant Tiger Prawn","Wild",24.10937,856,13.2790701266844,548096.825577589,295.972285811898,377
"9417","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,13.2790701266844,28069097.7132042,15157.3127651303,377
"9418","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,13.2790701266844,51799598.9161635,27971.7834147283,377
"9419","THA","Banana Prawn","Wild",8781.70757,3756,13.2790701266844,875996184.833337,473037.939810002,377
"9420","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,13.2790701266844,175608092.62374,94828.3700168197,377
"9421","THA","Giant Tiger Prawn","Wild",3418.23457,3756,13.2790701266844,340977015.952425,184127.58861431,377
"9422","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,13.2790701266844,58688323.1576824,31691.6945051485,377
"9423","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,13.2790701266844,2142943260.51556,1157189.3606784,377
"9424","THA","Western King Prawn","Wild",54.08972,3756,13.2790701266844,5395578.02181557,2913.61213178041,377
"9425","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,13.2790701266844,20688525.2486513,11171.8036342717,377
"9426","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,10.8424027475063,5444753.29911655,2940.16678152294,378
"9427","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,10.8424027475063,27407016.7491311,14799.7890445308,378
"9428","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,10.8424027475063,1276031793.51114,689057.168496015,378
"9429","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,10.8424027475063,9806167.28248009,5295.33033253925,378
"9430","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,10.8424027475063,12800769.2187868,6912.41537814486,378
"9431","IDN","Banana Prawn","Wild",3115.6875,1280,10.8424027475063,86480739.0985496,46699.5991132168,378
"9432","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,10.8424027475063,1673056.09062632,903.450288938216,378
"9433","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,10.8424027475063,55054746.7598281,29729.5632503072,378
"9434","IND","Giant Tiger Prawn","Wild",448.50117,5419,10.8424027475063,52703354.985051,28459.8116919275,378
"9435","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,10.8424027475063,5365643.47998537,2897.4474791921,378
"9436","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,10.8424027475063,77681620.1199071,41948.0748647499,378
"9437","JPY","Kuruma Prawn","Farmed",86.42838,4915,10.8424027475063,9211607.5259335,4974.26806400409,378
"9438","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,10.8424027475063,29891455.3203655,16141.3858729973,378
"9439","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,10.8424027475063,651765.985674679,351.953632264326,378
"9440","PNG","Banana Prawn","Wild",19.83527,856,10.8424027475063,368186.119938745,198.820504766923,378
"9441","PNG","Giant Tiger Prawn","Wild",24.10937,856,10.8424027475063,447522.791193041,241.662307244242,378
"9442","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,10.8424027475063,22918507.0386895,12375.9938008923,378
"9443","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,10.8424027475063,42294536.3079099,22839.0496062713,378
"9444","THA","Banana Prawn","Wild",8781.70757,3756,10.8424027475063,715253654.859152,386236.973623942,378
"9445","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,10.8424027475063,143384562.908652,77427.663970672,378
"9446","THA","Giant Tiger Prawn","Wild",3418.23457,3756,10.8424027475063,278408811.711138,150340.758324014,378
"9447","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,10.8424027475063,47919201.4335927,25876.36877414,378
"9448","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,10.8424027475063,1749719948.30224,944848.772083207,378
"9449","THA","Western King Prawn","Wild",54.08972,3756,10.8424027475063,4405506.51589372,2378.97351858261,378
"9450","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,10.8424027475063,16892246.2836513,9121.81299317171,378
"9451","BGD","Penaeus Shrimps Nei","Farmed",44.18974,5682,9.45153708411381,4746299.22157125,2563.00157964848,379
"9452","CHN","Giant Tiger Prawn","Farmed",290.01403,4358,9.45153708411381,23891238.9810385,12901.2690497608,379
"9453","CHN","Penaeus Shrimps Nei","Farmed",13502.64154,4358,9.45153708411381,1112342171.54059,600664.772631918,379
"9454","CHN","Penaeus Shrimps Nei","Wild",103.76635,4358,9.45153708411381,8548230.11852248,4616.04426400214,379
"9455","ESP","Penaeus Shrimps Nei","Wild",37.94989,15555,9.45153708411381,11158683.9000583,6025.68930603146,379
"9456","IDN","Banana Prawn","Wild",3115.6875,1280,9.45153708411381,75386972.0288252,40708.9648955656,379
"9457","IDN","Giant Tiger Prawn","Farmed",60.27608,1280,9.45153708411381,1458436.10983683,787.555499311886,379
"9458","IDN","Giant Tiger Prawn","Wild",1983.48659,1280,9.45153708411381,47992312.4767422,25915.8487374408,379
"9459","IND","Giant Tiger Prawn","Wild",448.50117,5419,9.45153708411381,45942557.7243929,24808.9811711722,379
"9460","IND","Penaeus Shrimps Nei","Farmed",45.66118,5419,9.45153708411381,4677337.6263743,2525.76231824212,379
"9461","IND","Penaeus Shrimps Nei","Wild",661.06413,5419,9.45153708411381,67716605.8497698,36566.9671588757,379
"9462","JPY","Kuruma Prawn","Farmed",86.42838,4915,9.45153708411381,8029940.61032152,4336.16792957362,379
"9463","MYS","Giant Tiger Prawn","Farmed",537.40804,2565,9.45153708411381,26056973.2593215,14070.7655600336,379
"9464","PHL","Penaeus Shrimps Nei","Wild",13.68686,2196,9.45153708411381,568157.310443484,306.804947639482,379
"9465","PNG","Banana Prawn","Wild",19.83527,856,9.45153708411381,320955.128443038,173.315769359241,379
"9466","PNG","Giant Tiger Prawn","Wild",24.10937,856,9.45153708411381,390114.475125911,210.661816567992,379
"9467","SGP","Giant Tiger Prawn","Farmed",349.27047,3026,9.45153708411381,19978516.2231239,10788.3987604869,379
"9468","SGP","Penaeus Shrimps Nei","Farmed",644.55475,3026,9.45153708411381,36868984.4565633,19909.2516065442,379
"9469","THA","Banana Prawn","Wild",8781.70757,3756,9.45153708411381,623500768.314851,336690.41489002,379
"9470","THA","Giant Tiger Prawn","Farmed",1760.44022,3756,9.45153708411381,124991161.57,67495.2272478002,379
"9471","THA","Giant Tiger Prawn","Wild",3418.23457,3756,9.45153708411381,242694471.853768,131055.014801035,379
"9472","THA","Penaeus Shrimps Nei","Farmed",588.34011,3756,9.45153708411381,41772116.3784373,22556.9428443561,379
"9473","THA","Penaeus Shrimps Nei","Wild",21482.62901,3756,9.45153708411381,1525265512.01908,823643.376490305,379
"9474","THA","Western King Prawn","Wild",54.08972,3756,9.45153708411381,3840367.23030338,2073.79830436383,379
"9475","VNM","Giant Tiger Prawn","Farmed",209.23717,3723,9.45153708411381,14725305.4421572,7951.66493876487,379
